tweetid,root_tweetid,link_count
553116670492180480,553112060788473856,1
553118288365244416,553112060788473856,1
553119686108659712,553112060788473856,1
553119043071541248,553112060788473856,1
553123132199141376,553112060788473856,1
553123544578940928,553112060788473856,1
553123183944290305,553112060788473856,1
553124265013555200,553112060788473856,1
553124611278516225,553112060788473856,1
553124664772661248,553112060788473856,1
553124919689887744,553112060788473856,1
553125149986529280,553112060788473856,1
553125668410908672,553112060788473856,1
553125937987194880,553112060788473856,1
553126262085255169,553112060788473856,1
553116225526853632,553112060788473856,1
553184404739469312,553112060788473856,1
553449676423585792,553112060788473856,1
553456365432471552,553112060788473856,1
553448412457476097,553112060788473856,1
553464061476626432,553112060788473856,1
553465574920290304,553112060788473856,1
553468684191416320,553112060788473856,1
553469359511719936,553112060788473856,1
553468109458112512,553112060788473856,1
553471021043703809,553112060788473856,1
553463951493988353,553112060788473856,1
553463649751543808,553112060788473856,1
553207055121907713,553112060788473856,1
553836672257761281,553112060788473856,1
554045989070598144,553112060788473856,1
553166720592912384,553112230292496384,1
553167485940162560,553112230292496384,1
553166896346824704,553112230292496384,1
553115592035561472,553113509152952321,1
553118047691489281,553113509152952321,1
553121663995240448,553113509152952321,1
553123064209485824,553113509152952321,1
553125160773906432,553113509152952321,1
553132377476964352,553113509152952321,1
553127934895357953,553113509152952321,1
553132838699024385,553113509152952321,1
553124335217823744,553113509152952321,1
553118754649800706,553113509152952321,1
553141410913062912,553113509152952321,1
553148414255308800,553113509152952321,1
553183230677893120,553113509152952321,1
553181693302280192,553113509152952321,1
553199474689183744,553113509152952321,1
553298492248977408,553113509152952321,1
553131410022617088,553113536625664000,1
553137762682306560,553113536625664000,1
553138541488648192,553113536625664000,1
553126787409268736,553113938091462656,1
553128781171671040,553113938091462656,1
553222083199893504,553113938091462656,1
553115753965424640,553114158989074432,1
553121414031892480,553114158989074432,1
553147198481760256,553114307383541761,1
553147902613528576,553114307383541761,1
553196408451657728,553114307383541761,1
553126578621018112,553115176057065473,1
553131113481535488,553115341338198016,1
553140346645794816,553115341338198016,1
553116843310067713,553115396006764544,1
553117075527704576,553115396006764544,1
553131964664786944,553116149333114880,1
553126559889260544,553116149333114880,1
553124922592354305,553117423906590720,1
553134928398155776,553117423906590720,1
553136115176452096,553117423906590720,1
553136544597704704,553117423906590720,1
553135715622875138,553117423906590720,1
553137574563557376,553117423906590720,1
553138778811170816,553117423906590720,1
553139397022216192,553117423906590720,1
553139838866980864,553117423906590720,1
553139987731214336,553117423906590720,1
553139662882353152,553117423906590720,1
553138971140947968,553117423906590720,1
553141077197471744,553117423906590720,1
553142599113252864,553117423906590720,1
553143163620458496,553117423906590720,1
553142910846529536,553117423906590720,1
553143306356785152,553117423906590720,1
553119001162031104,553117623568068608,1
553120674756440064,553117623568068608,1
553121492876414976,553117623568068608,1
553122687233843202,553117623568068608,1
553125663511965696,553117623568068608,1
553126185337909248,553117623568068608,1
553203048357855232,553117623568068608,1
553128463818039296,553117623568068608,1
553125575028899841,553117623568068608,1
553117778870169600,553117778870169600,1
553132165190651906,553118212813246464,1
553145105314369537,553119235904643072,1
553157091402469377,553119235904643072,1
553180238457630721,553119235904643072,1
553180479172927488,553119235904643072,1
553180786707673089,553119235904643072,1
553181854132871168,553119235904643072,1
553220240281042945,553119235904643072,1
553310825210200064,553119235904643072,1
553121107360747522,553119505887395840,1
553130081330020352,553120849231089664,1
553147395006300160,553120849231089664,1
553212549223964673,553120849231089664,1
553130040981192704,553122276913471488,1
553139026153459712,553122276913471488,1
553123637948325888,553122359398260736,1
553124114278670336,553122359398260736,1
553124351491706880,553122359398260736,1
553125050443132928,553123078541434880,1
553131249276313600,553123078541434880,1
553133790185656320,553123078541434880,1
553127546859298816,553125301090525185,1
553127849948110848,553125301090525185,1
553128574140821505,553125301090525185,1
553128355147841536,553125301090525185,1
553133212919410688,553125301090525185,1
553133626884620288,553125301090525185,1
553133927234564096,553125301090525185,1
553129003440427008,553125301090525185,1
553136802060836864,553125301090525185,1
553153543059013633,553125301090525185,1
553163451062038528,553125301090525185,1
553169971933892608,553125301090525185,1
553174310568091649,553125301090525185,1
553149932522070016,553125364520992768,1
553125384246804480,553125384246804480,1
553129333553119232,553126517187047424,1
553169580638879745,553126517187047424,1
553137228466376704,553127086706397185,1
553137383911079936,553127086706397185,1
553165732134281216,553127086706397185,1
553234680125063169,553127086706397185,1
553189085360439296,553127086706397185,1
553344515378282496,553127086706397185,1
553128428728094722,553127274829328385,1
553130957176188928,553127274829328385,1
553131364430536705,553127274829328385,1
553132487312801794,553127274829328385,1
553128351725281280,553127508150071297,1
553129376775028736,553127508150071297,1
553158469050978304,553127546129117184,1
553160365144420353,553127546129117184,1
553160606229225473,553127546129117184,1
553161021188096000,553127546129117184,1
553161413989244928,553127546129117184,1
553157268217548800,553127546129117184,1
553147078684471296,553127546129117184,1
553135285597655040,553127632947396609,1
553136564298321920,553127632947396609,1
553148203483557888,553128245420257280,1
553157176345526272,553128245420257280,1
553158326440456192,553128245420257280,1
553153862413336576,553128245420257280,1
553158179669172225,553128245420257280,1
553161110703325184,553128245420257280,1
553161429449474049,553128245420257280,1
553158789013454848,553128245420257280,1
553158904985976832,553128245420257280,1
553162623530049536,553128245420257280,1
553148481469444097,553128245420257280,1
553164236235362305,553128245420257280,1
553165357796827137,553128245420257280,1
553165338951811072,553128245420257280,1
553154130282549250,553128245420257280,1
553644055478161411,553128245420257280,1
553647020570066944,553128245420257280,1
553647322794823680,553128245420257280,1
553648309605527552,553128245420257280,1
553647773388926976,553128245420257280,1
553648637868519425,553128245420257280,1
553648959571644416,553128245420257280,1
553649215621304320,553128245420257280,1
553648794404155395,553128245420257280,1
553649383452192768,553128245420257280,1
553649925972852737,553128245420257280,1
553650007824666624,553128245420257280,1
553650879677890561,553128245420257280,1
553652252796530689,553128245420257280,1
553130513272020994,553128325217275905,1
553135764255813632,553128325217275905,1
553132765592702976,553128325217275905,1
553135880991694848,553128325217275905,1
553141180859691008,553128325217275905,1
553129117215100928,553129117215100928,1
553131245518200832,553129378969047043,1
553226239415422976,553129378969047043,1
553136178669842432,553129811850559488,1
553137213441978368,553129811850559488,1
553138075686432768,553129811850559488,1
553138866350084097,553129811850559488,1
553139299479465984,553129811850559488,1
553149729312210944,553129811850559488,1
553130475032563712,553130475032563712,1
553231758389673984,553131554743287808,1
557401297482432512,553131554743287808,1
553131557892804609,553131557892804609,1
553132727701364736,553131557892804609,1
553132830621204481,553131566172737536,1
553132984283697152,553131566172737536,1
553133350131478528,553131566172737536,1
553133674900631552,553131566172737536,1
553132753395265536,553131763468603392,1
553136684322136064,553131763468603392,1
553139869753827330,553131763468603392,1
553229508590178305,553131763468603392,1
553135264110215168,553131791553667072,1
553145002373967872,553131791553667072,1
553134227760623616,553132534771744768,1
553135643971551232,553132534771744768,1
553137616154263552,553132534771744768,1
553134704271306752,553132534771744768,1
553138079704162304,553132714446950400,1
553149679555190787,553132714446950400,1
553173387531390976,553132714446950400,1
553176125333970946,553132714446950400,1
553176031142481920,553132714446950400,1
553138840869670912,553132714446950400,1
553134706481328128,553132819237462016,1
553134830628896769,553133048611753984,1
553154912574775297,553133048611753984,1
553222491649228801,553133048611753984,1
553226708728709122,553133048611753984,1
553133948847804417,553133340795363328,1
553135072275361792,553133340795363328,1
553137342442401793,553133340795363328,1
553138165880721408,553133340795363328,1
553138989499424769,553133340795363328,1
553141077717569536,553133340795363328,1
553142219226775552,553133340795363328,1
553144728771133440,553133340795363328,1
553144907511365633,553133340795363328,1
553163437128556544,553133340795363328,1
553140000226033664,553135106609922049,1
553136935099580416,553135802495270913,1
553216276899057664,553135802495270913,1
553282249878032384,553135802495270913,1
553137466694438912,553135991083769856,1
553136546808082432,553136237083889664,1
553136525345837056,553136237083889664,1
553137188742111232,553136237083889664,1
553162836500021249,553136237083889664,1
553183566205419521,553136990787342336,1
553184788635738112,553136990787342336,1
553190958742114304,553136990787342336,1
553192241510903809,553136990787342336,1
553191419460874240,553136990787342336,1
